SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Area_ha
22523,0,0,0,5,3,30,30,12,8,4,2,2,0,0,0,0,0,0,0,0,20111122,336.5293058,"6,466.00",0.6465995
22524,0,0,0,5,3,25,25,12,8,4,2,2,0,0,0,0,0,0,0,0,20111122,315.9853776,"5,521.10",0.5521103
22525,1,0,1,5,3,20,20,12,8,5,3,1,1,0,0,0,0,1,0,0,20111122,300.6467502,"4,819.75",0.4819754
22526,0,0,0,6,3,20,20,12,8,5,3,1,0,0,0,0,0,0,0,0,20111122,293.4042305,"5,690.28",0.5690283
22527,0,0,0,5,3,0,0,12,8,1,3,3,0,0,0,0,0,0,0,0,20111122,311.0935534,"2,871.40",0.28714
22528,0,0,0,5,3,0,0,12,8,1,3,3,0,0,0,0,0,0,0,0,20111122,211.7830803,"1,362.99",0.136299
22529,0,0,0,5,3,0,0,12,8,1,4,3,0,0,0,0,0,0,0,0,20111122,211.3534685,"1,569.35",0.1569351
22530,0,0,0,5,3,0,0,12,0,1,4,3,0,0,0,0,0,0,0,0,20111122,280.9706238,"5,042.57",0.504257
22531,0,0,0,5,3,10,10,12,0,3,3,1,0,0,0,0,0,0,0,0,20111122,148.9261851,661.6631375,0.0661663
22532,11,1,10,5,3,10,10,12,0,3,3,1,0,0,4,5,0,1,0,0,20111122,130.4981133,760.5675197,0.0760567
22533,233,0,233,5,3,5,5,12,0,4,3,0,1,0,2,2,0,1,1,1,20111122,123.2257233,629.1128259,0.0629113
22534,67,0,67,5,3,5,5,12,0,4,3,0,1,0,3,4,0,1,0,0,20111122,152.8211449,992.7740108,0.0992774
22535,26,5,21,5,3,10,10,12,0,4,3,1,0,0,5,4,0,1,0,0,20111122,183.6078552,"1,925.44",0.1925438
22536,6,0,6,5,3,10,10,12,0,4,3,1,0,0,0,0,1,0,0,0,20111122,178.7055711,"1,951.45",0.1951445
22537,93,0,93,5,3,10,10,12,0,3,4,1,1,0,2,2,0,1,0,0,20111122,207.5721176,"2,443.10",0.2443103
22538,39,0,39,5,3,10,10,12,0,3,3,1,0,0,4,3,1,1,0,0,20111122,77.48522382,339.7604368,0.033976
22539,3,0,3,5,3,10,10,12,0,3,3,1,0,0,4,3,0,1,0,0,20111122,78.10976549,384.6936203,0.0384694
22540,6,0,6,5,3,10,10,12,0,3,3,1,1,0,4,3,0,1,0,0,20111122,100.3205232,550.338124,0.0550338
22541,67,0,67,5,3,10,10,12,0,3,3,1,1,0,4,3,0,0,0,0,20111122,74.2173188,326.7337014,0.0326734
22542,65,0,65,3,3,10,10,12,0,3,3,1,0,0,4,3,0,0,0,0,20111122,62.96329505,241.3461214,0.0241346
22543,4,4,0,5,5,20,20,1,1,4,1,1,0,0,0,0,0,0,0,0,20111103,435.8030525,"11,948.47",1.1948471
22544,4,4,0,5,5,20,20,1,1,4,1,1,0,0,0,0,0,0,0,0,20111103,335.9876454,"5,239.43",0.5239433
30000,60,60,0,5,4,10,10,1,1,4,1,1,0,0,0,0,1,0,0,0,20090304,223.6856135,"2,981.06",0.2981056
30001,25,25,0,5,4,10,10,1,1,4,1,1,0,0,0,0,1,0,0,0,20090304,241.514177,"3,516.45",0.3516446
30002,12,12,0,5,4,10,10,1,1,4,1,1,0,0,0,0,1,0,0,0,20090304,247.1615605,"3,623.67",0.3623674
30003,12,12,0,5,4,10,10,1,1,4,1,1,0,0,0,0,1,0,0,0,20090304,231.1317729,"3,249.41",0.3249409
30004,4,4,0,5,4,10,10,1,1,4,1,1,0,0,0,0,1,0,0,0,20090304,224.2010943,"3,090.34",0.3090345
30005,6,6,0,5,4,10,10,1,1,4,1,1,0,0,0,0,1,0,0,0,20090304,243.5420644,"3,645.21",0.3645213
30006,3,3,0,5,4,10,10,1,1,4,1,1,0,0,0,0,1,0,0,0,20090304,245.7855075,"3,742.30",0.3742304
30007,6,6,0,5,4,10,10,1,1,4,1,1,0,0,0,0,1,0,0,0,20090304,266.0585022,"4,302.61",0.4302606
30008,7,7,0,5,4,10,10,3,0,1,1,1,0,0,0,0,1,0,0,0,20090304,239.1609286,"3,362.34",0.3362336
30009,8,8,0,5,4,10,10,3,0,1,1,1,0,0,0,0,1,0,0,0,20090304,234.0916844,"3,321.04",0.3321036
30010,0,0,0,1,4,10,10,3,0,1,1,1,0,0,0,0,0,0,0,0,20090304,162.0349767,"1,082.76",0.1082757
30011,0,0,0,5,4,10,10,3,0,1,1,1,0,0,0,0,0,0,0,0,20090304,239.6256663,"3,582.67",0.358267
30012,4,4,0,5,4,10,10,3,0,1,1,1,0,0,0,0,0,0,0,0,20090304,213.0214397,"2,828.26",0.2828256
30013,0,0,0,5,4,10,10,3,0,1,1,1,0,0,0,0,0,0,0,0,20090304,193.0817353,"2,286.66",0.2286659
30014,0,0,0,5,4,10,10,3,0,1,1,1,0,0,0,0,1,0,0,0,20090304,206.566804,"2,662.69",0.2662688
30015,1,0,1,5,4,10,10,3,0,1,1,1,0,0,0,0,0,0,0,0,20090304,213.4955634,"2,844.91",0.2844913
30016,0,0,0,5,4,10,10,1,0,3,1,1,0,0,0,0,0,0,0,0,20090304,213.2149372,"2,834.19",0.2834188
30017,0,0,0,5,4,10,10,1,0,1,1,1,0,0,0,0,0,0,0,0,20090304,201.3194579,"2,526.02",0.2526025
30018,0,0,0,5,4,10,10,1,0,3,1,1,0,0,0,0,0,0,0,0,20090304,193.5249714,"2,338.96",0.2338958
30019,0,0,0,5,4,10,10,1,0,3,1,1,0,0,0,0,0,0,0,0,20090304,200.1004368,"2,453.31",0.2453312
30020,0,0,0,5,4,10,10,1,0,3,1,1,0,0,0,0,0,0,0,0,20090304,192.9353484,"2,299.86",0.2299857
30021,0,0,0,5,4,10,10,1,0,3,1,1,1,0,0,0,0,0,0,0,20090304,205.1954965,"2,617.29",0.2617291
30022,0,0,0,5,4,10,10,1,0,3,1,1,0,0,0,0,0,0,0,0,20090304,215.4150539,"2,889.55",0.2889549
30023,0,0,0,5,4,10,10,1,0,3,1,1,0,0,0,0,0,0,0,0,20090304,223.6568868,"3,110.12",0.3110122
30024,0,0,0,3,4,10,10,1,0,3,1,1,0,0,0,0,0,0,0,0,20090304,185.3216837,"2,121.97",0.2121973
30025,2,0,2,5,3,10,10,1,0,1,1,1,0,0,0,0,1,0,0,0,20090306,128.5426312,818.6392603,0.0818639
30026,8,0,8,5,4,10,10,7,0,1,1,1,0,0,0,0,0,0,0,0,20090306,145.5937821,"1,272.92",0.1272917
30027,8,0,8,5,4,10,10,7,0,1,1,1,0,0,0,0,1,0,0,0,20090306,147.2884971,"1,327.46",0.1327457
30028,3,0,3,5,4,10,10,7,0,1,1,1,0,0,0,0,1,0,0,0,20090306,150.1871166,"1,130.50",0.1130505
30029,12,0,12,5,4,10,10,7,0,1,1,1,0,0,0,0,1,0,0,0,20090306,177.6719178,"1,918.42",0.1918423
30030,9,0,9,5,4,10,10,7,0,1,1,1,0,0,0,0,1,0,0,0,20090306,159.0798721,"1,547.66",0.1547662
30031,1,0,1,5,4,10,10,7,0,1,1,1,0,0,0,0,0,0,0,0,20090306,154.4462225,"1,378.71",0.137871
30032,33,0,33,5,4,10,10,7,0,1,1,1,0,0,0,0,0,0,0,0,20090306,160.1038897,"1,591.35",0.1591353
30033,14,0,14,5,4,10,10,7,0,1,1,1,0,0,0,0,1,0,0,0,20090306,162.131202,"1,625.34",0.1625338
30034,14,0,14,5,4,10,10,7,0,1,1,1,0,0,0,0,1,0,0,0,20090306,173.0728959,"1,851.46",0.1851462
30035,14,8,6,5,4,10,5,1,2,4,1,0,1,0,0,0,0,1,0,0,20090319,153.246912,"1,450.70",0.1450699
30036,35,2,33,5,4,10,5,1,2,4,1,0,0,0,0,0,0,1,0,0,20090319,165.5350166,"1,596.76",0.1596755
30037,123,3,120,5,4,10,5,1,2,4,1,0,0,0,0,0,0,1,0,0,20090319,174.3874284,"1,866.95",0.1866953
30038,80,3,77,5,4,10,5,1,2,4,1,0,0,0,0,0,0,1,0,0,20090319,163.4618981,"1,645.89",0.1645894
30039,52,0,52,5,4,10,5,1,2,4,1,0,1,0,0,0,0,1,0,0,20090319,182.1843069,"2,047.97",0.2047965
30040,2,1,1,5,4,10,5,1,2,4,1,0,0,0,0,0,0,1,0,0,20090319,220.996158,"2,940.51",0.2940507
30041,2,2,0,5,4,10,5,1,2,4,1,0,0,0,0,0,0,0,0,0,20090319,178.1649556,"1,734.57",0.1734573
30042,1,1,0,5,4,10,5,1,2,4,1,0,0,0,0,0,0,0,0,0,20090319,165.9994529,"1,024.24",0.1024241
30043,6,6,0,5,4,10,5,1,2,4,1,0,0,0,0,0,0,0,0,0,20090319,163.8786481,"1,113.04",0.1113035
30044,2,2,0,5,4,10,5,1,2,4,1,0,0,0,0,0,0,0,0,0,20090319,162.9704303,"1,352.99",0.1352994
30045,1,1,0,5,4,10,5,1,2,4,1,0,0,0,0,0,0,0,0,0,20090319,164.1925562,"1,379.73",0.1379733
30046,1,1,0,5,4,10,5,1,2,4,1,0,0,0,0,0,0,0,0,0,20090319,140.5073689,994.2361903,0.0994236
30047,0,0,0,5,4,10,5,1,2,4,1,0,0,0,0,0,0,0,0,0,20090319,152.4040641,"1,138.83",0.1138835
30048,5,0,5,5,4,10,5,1,2,3,1,0,0,0,0,0,0,1,0,0,20090319,167.040578,"1,448.63",0.1448635
30049,6,1,5,5,4,10,5,1,2,3,1,0,0,0,0,0,0,1,1,0,20090319,180.0835944,"1,934.62",0.1934615
30050,13,5,8,5,4,10,5,1,2,3,1,0,0,0,0,0,0,1,0,0,20090319,203.2834357,"2,171.23",0.2171229
30051,11,4,7,5,4,10,5,1,2,3,1,0,0,0,0,0,0,1,1,0,20090319,182.9210817,"1,517.58",0.1517581
30052,6,6,0,5,4,10,5,1,2,3,1,0,0,0,0,0,0,0,0,0,20090319,138.2437411,"1,037.65",0.1037653
30053,3,3,0,5,4,10,5,1,2,3,1,0,0,0,0,0,0,0,0,0,20090319,194.2152197,"2,015.17",0.2015168
30054,2,1,1,5,4,10,5,1,2,3,1,0,0,0,0,0,0,1,1,0,20090319,169.062355,"1,497.56",0.1497563
30055,4,2,2,5,4,10,5,1,2,3,1,0,0,0,0,0,1,1,0,0,20090319,175.4273767,"1,526.57",0.1526572
30056,7,1,6,5,4,10,5,1,2,3,1,0,0,0,0,0,0,1,0,0,20090319,162.8739895,"1,440.67",0.1440675
30057,3,3,0,5,4,10,5,1,2,3,1,0,0,0,0,0,0,0,0,0,20090319,155.5411838,"1,172.82",0.1172816
30058,5,5,0,5,4,10,5,1,2,3,1,0,0,0,0,0,0,0,0,0,20090319,148.3748338,979.5807493,0.0979581
30059,7,6,1,5,4,10,5,1,2,3,1,0,0,0,0,0,0,1,0,0,20090319,154.249737,"1,094.56",0.1094562
30060,1,1,0,5,4,10,5,1,2,3,1,0,0,0,0,0,0,0,0,0,20090319,154.9240725,"1,164.03",0.1164034
30061,2,1,1,5,4,10,5,1,2,3,1,0,0,0,0,0,0,1,0,0,20090319,162.7644065,"1,382.32",0.1382315
30062,3,3,0,5,4,10,5,1,2,3,1,0,0,0,0,0,0,0,0,0,20090319,167.34654,"1,468.54",0.1468542
30063,0,0,0,5,4,10,5,1,2,3,1,0,0,0,0,0,0,0,0,0,20090319,163.7673318,"1,373.70",0.1373701
30064,0,0,0,5,4,10,5,1,2,3,1,0,0,0,0,0,0,0,0,0,20090319,167.3340416,785.2147895,0.0785215
30065,4,0,4,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,158.6936758,"1,271.92",0.1271921
30066,1,0,1,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,145.105907,"1,051.47",0.1051466
30067,1,0,1,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,143.9042085,"1,037.98",0.1037977
30068,0,0,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,139.4541029,"1,027.19",0.1027186
30069,3,0,3,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,145.0761949,"1,214.06",0.1214061
30070,3,0,3,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,154.6350624,"1,272.75",0.1272754
30071,0,0,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,129.5001753,868.4779144,0.0868478
30072,3,0,3,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,132.6457772,844.8174383,0.0844817
30073,1,1,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,1,0,0,20090323,139.0073006,901.9228707,0.0901923
30074,0,0,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,144.2326605,"1,073.24",0.1073237
30075,1,1,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,173.2727534,"1,288.72",0.1288718
30076,1,1,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,152.6025209,"1,139.83",0.1139827
30077,3,3,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,147.5889171,"1,064.70",0.1064704
30078,5,5,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,166.8198427,"1,273.27",0.1273272
30079,0,0,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,170.6623462,943.9585093,0.0943959
30080,0,0,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,145.1293415,773.5660443,0.0773566
30081,0,0,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,177.7945018,"1,197.30",0.1197303
30082,1,1,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,217.1481384,"1,811.97",0.1811973
30083,1,0,1,5,3,10,5,1,0,3,1,0,0,0,0,0,1,0,0,0,20090323,190.6876173,"1,728.15",0.1728155
30084,2,2,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,181.7998175,"1,673.97",0.1673972
30085,0,0,0,5,3,10,5,1,0,3,1,0,0,0,0,0,1,0,0,0,20090323,182.0598953,"1,565.12",0.156512
30086,0,0,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,190.6936599,"1,639.70",0.1639696
30087,2,0,2,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,179.5504885,"1,542.03",0.1542032
30088,0,0,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,156.5514684,"1,214.56",0.1214563
30089,0,0,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,142.5772262,"1,082.10",0.1082102
30090,1,1,0,5,3,10,5,1,0,3,1,0,0,0,0,0,0,0,0,0,20090323,142.67603,"1,031.02",0.1031021
30091,2,2,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,146.8663576,"1,094.59",0.1094595
30092,2,2,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,149.5600171,"1,203.82",0.1203822
30093,3,2,1,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,161.0816639,"1,372.98",0.1372983
30094,1,1,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,185.8757751,"1,662.98",0.1662978
30095,0,0,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,179.6254512,"1,459.36",0.145936
30096,1,1,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,149.1859368,"1,141.98",0.1141976
30097,1,1,0,5,3,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,20090323,162.1101798,"1,200.43",0.1200433
30098,2,2,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,184.1902675,"1,891.98",0.1891977
30099,2,1,1,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,168.3302703,"1,655.76",0.1655762
30100,2,2,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,186.484113,"2,092.81",0.2092806
30101,1,1,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,1,0,0,20090325,195.5856118,"2,381.81",0.2381806
30102,2,2,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,203.0198572,"2,566.17",0.2566172
30103,4,3,1,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,202.7187318,"2,553.52",0.2553524
30104,5,5,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,211.5412247,"2,765.36",0.2765358
30105,2,0,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,257.6653333,"4,157.23",0.4157227
30106,5,3,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,1,0,0,20090325,166.8237238,"1,677.03",0.1677031
30107,5,1,4,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,170.7188885,"1,737.12",0.1737121
30108,2,2,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,149.2831675,"1,353.48",0.1353477
30109,8,5,3,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,178.1910268,"1,892.71",0.1892709
30110,16,3,13,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,179.1141811,"1,983.29",0.1983289
30111,24,8,16,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,198.8717038,"2,370.34",0.2370345
30112,17,9,8,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,226.650101,"3,348.36",0.3348357
30113,6,3,3,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,231.2563828,"3,352.73",0.3352727
30114,7,6,1,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,1,0,20090325,220.8828199,"3,031.70",0.3031705
30115,12,10,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,214.3332298,"2,868.82",0.2868818
30116,3,2,1,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,212.988255,"2,715.43",0.2715433
30117,3,3,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,218.7432837,"2,575.57",0.2575567
30118,0,0,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,129.3433564,"1,032.43",0.1032427
30119,5,4,1,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,168.3269465,"1,645.77",0.1645775
30120,13,10,3,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,173.0627056,"1,757.20",0.1757203
30121,7,4,3,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,164.7282608,"1,627.45",0.1627453
30122,11,6,5,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,206.1354324,"2,303.75",0.2303754
30123,8,4,4,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,196.3689715,"2,151.63",0.2151629
30124,5,3,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,196.656545,"2,108.05",0.210805
30125,5,3,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,202.2276577,"2,217.60",0.2217598
30126,7,4,3,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,201.0721214,"2,254.32",0.2254321
30127,12,4,8,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,207.4700396,"2,326.63",0.2326625
30128,10,6,4,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,213.9466442,"2,372.33",0.237233
30129,7,1,6,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,206.5316641,"2,282.47",0.2282468
30130,5,0,5,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,220.0844969,"2,552.70",0.2552696
30131,4,1,3,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,159.36296,"1,552.78",0.1552782
30132,11,2,9,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,152.7277629,"1,392.46",0.1392463
30133,1,1,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,137.7922038,"1,097.16",0.1097157
30134,0,0,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,113.7855807,588.3959839,0.0588396
30135,56,4,52,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,203.0990945,"2,498.11",0.249811
30136,24,2,22,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,209.015145,"2,689.07",0.2689066
30137,11,4,7,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,197.5639375,"2,450.29",0.2450287
30138,11,3,8,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,194.2073883,"2,187.89",0.218789
30139,12,4,8,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,165.3004799,"1,636.18",0.1636181
30140,6,0,6,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,147.9046075,"1,333.50",0.13335
30141,3,1,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,155.5736253,"1,468.84",0.146884
30142,3,1,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,163.5650854,"1,389.66",0.1389657
30143,5,2,3,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,175.5633923,"1,875.94",0.187594
30144,28,0,28,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,178.6706459,"1,950.84",0.1950839
30145,24,4,20,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,185.2366321,"2,125.01",0.2125015
30146,19,2,17,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,196.5732982,"2,398.88",0.2398879
30147,24,0,24,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,189.286882,"2,235.16",0.223516
30148,64,2,62,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,193.5304332,"2,325.77",0.2325767
30149,217,3,214,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,191.6153285,"2,364.46",0.2364462
30150,27,1,26,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,171.7125009,"1,725.15",0.1725152
30151,4,0,4,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,131.5603787,"1,006.02",0.1006022
30152,10,5,5,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,194.1837451,"2,234.15",0.2234148
30153,3,1,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,180.4359002,"2,002.44",0.2002443
30154,31,0,31,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,180.4459011,"2,016.11",0.2016107
30155,70,0,70,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,186.4182229,"2,156.68",0.2156683
30156,22,3,19,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,187.057721,"2,171.37",0.2171372
30157,27,1,26,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,207.5573995,"2,592.12",0.2592121
30158,17,0,17,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,202.7578562,"2,465.19",0.2465186
30159,7,1,6,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,180.069024,"1,988.84",0.1988838
30160,6,2,4,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,177.9004744,"1,931.60",0.1931603
30161,1,1,0,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,140.7936076,"1,233.29",0.1233295
30162,5,2,3,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,165.2185185,"1,237.38",0.1237377
30163,3,1,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,162.6929846,"1,245.65",0.124565
30164,6,1,5,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,184.2598994,"2,055.48",0.2055478
30165,15,0,15,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,185.0453779,"2,092.71",0.2092711
30166,18,4,14,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,185.3582423,"2,112.48",0.2112478
30167,3,1,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,185.1946584,"2,105.11",0.2105112
30168,3,2,1,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,205.2704208,"2,522.98",0.2522975
30169,4,2,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,208.45169,"2,622.05",0.2622048
30170,5,3,2,10,4,10,10,1,0,4,1,1,0,0,0,0,0,0,0,0,20090325,206.4365397,"2,542.49",0.2542492
30171,0,0,0,0,4,0,0,6,0,1,3,3,0,0,0,0,0,0,0,0,2009,"7,999.63","338,624.96",33.8624954
30172,0,0,0,0,5,0,0,6,0,1,2,3,0,0,0,0,0,0,0,0,2009,"1,471.61","44,194.65",4.4194655
30173,0,0,0,0,5,0,0,6,0,1,3,3,0,0,0,0,0,0,0,0,2009,"3,829.47","177,673.88",17.7673874
30174,0,0,0,0,5,0,0,6,0,1,3,3,0,0,0,0,0,0,0,0,2009,"3,276.06","197,958.14",19.7958145
30175,0,0,0,0,5,0,0,6,0,1,2,3,0,0,0,0,0,0,0,0,2009,"4,182.85","374,460.66",37.446064
30176,0,0,0,0,5,0,0,6,0,1,2,3,0,0,0,0,0,0,0,0,2009,"2,460.88","158,378.71",15.8378716
30177,0,0,0,0,5,0,0,6,0,1,2,3,0,0,0,0,0,0,0,0,2009,"1,276.78","39,042.81",3.9042814
30178,0,0,0,0,5,0,0,6,0,1,2,3,0,0,0,0,0,0,0,0,2009,"6,033.12","280,982.85",28.0982857
30179,0,0,0,10,4,10,10,6,0,1,3,3,0,0,0,0,0,0,0,0,2009,909.4116173,"15,501.69",1.5501688
30180,0,0,0,10,4,0,75,5,8,1,2,3,0,0,0,0,0,0,0,0,2009,"1,290.79","91,872.75",9.1872749
30181,0,0,0,10,4,0,45,5,0,1,4,3,0,0,0,0,0,0,0,0,2009,"1,826.20","104,059.95",10.4059954
30182,0,0,0,10,4,0,25,6,0,1,3,3,0,0,0,0,0,0,0,0,2009,"1,434.18","87,851.15",8.7851143
30183,0,0,0,10,4,0,25,6,0,1,4,3,0,0,0,0,0,0,0,0,2009,841.3355553,"22,953.56",2.2953563
30184,0,0,0,10,4,0,15,6,0,1,4,3,0,0,0,0,0,0,0,0,2009,488.3906889,"8,428.35",0.8428348
30185,0,0,0,10,4,0,25,5,0,1,3,3,0,0,0,0,0,0,0,0,2009,"1,656.51","103,969.51",10.3969507
30186,0,0,0,10,4,0,10,5,0,1,2,3,0,0,0,0,0,0,0,0,2009,212.4026731,"2,372.22",0.2372219
30187,11,11,0,75,4,0,20,1,1,4,1,3,0,0,0,0,0,0,0,0,2009,"2,431.26","251,232.56",25.1232567
