GIS_id;SUID;SU_Count;SU_ModCount;AncientCount;SU_Row;SU_Line;SU_RInt;SU_Lint;SU_LU;SU_AgrCond;;SU_Vis;SU_Pass;Strategy;SU_Sample;SU_Diag;SU_AC;SU_HM;SU_Daub;SU_Lithic;SU_Date;Shape_Length;Shape_Area;Team;Notes;GIS_id,SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Team,Notes
7183;11456;4;0;4;5;7;15;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;414,5455451;9123,887534;A;;7183,11456,4,0,4,5,7,15,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,414.5455451,9123.887534,A,
7184;11457;11;0;11;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;410,1745662;9080,384116;A;;7184,11457,11,0,11,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,410.1745662,9080.384116,A,
7185;11458;0;0;0;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;428,0962912;10790,29661;A;;7185,11458,0,0,0,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,428.0962912,10790.29661,A,
7186;11459;4;0;4;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;399,4795966;9056,507801;A;;7186,11459,4,0,4,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,399.4795966,9056.507801,A,
7187;11460;2;0;2;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;455,3098765;12082,9698;A;;7187,11460,2,0,2,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,455.3098765,12082.9698,A,
7188;11461;1;0;1;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;468,7873475;12443,53445;A;;7188,11461,1,0,1,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,468.7873475,12443.53445,A,
7189;11462;0;0;0;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;437,1031689;10576,25673;A;;7189,11462,0,0,0,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,437.1031689,10576.25673,A,
7190;11463;4;0;4;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;460,5974993;11922,08445;A;;7190,11463,4,0,4,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,460.5974993,11922.08445,A,
7191;11464;0;0;0;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;476,6419932;12883,8717;A;;7191,11464,0,0,0,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,476.6419932,12883.8717,A,
7192;11465;1;0;1;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;463,8041394;11954,15972;A;;7192,11465,1,0,1,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,463.8041394,11954.15972,A,
7193;11466;1;0;1;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;470,9692958;12527,63535;A;;7193,11466,1,0,1,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,470.9692958,12527.63535,A,
7194;11467;2;0;2;5;7;15;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;483,2521938;13459,77485;A;;7194,11467,2,0,2,5,7,15,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,483.2521938,13459.77485,A,
7195;11468;0;0;0;5;7;15;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;443,3193882;10613,33335;A;;7195,11468,0,0,0,5,7,15,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,443.3193882,10613.33335,A,
7196;11469;0;0;0;5;7;15;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;438,0200889;10510,53755;A;;7196,11469,0,0,0,5,7,15,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,438.0200889,10510.53755,A,
7197;11470;0;0;0;5;7;15;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;462,0903079;12503,86037;A;;7197,11470,0,0,0,5,7,15,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,462.0903079,12503.86037,A,
7198;11471;1;0;1;5;7;15;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;436,4814885;10927,96436;A;;7198,11471,1,0,1,5,7,15,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,436.4814885,10927.96436,A,
7199;11472;0;0;0;5;7;15;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;413,8110154;9406,256289;A;;7199,11472,0,0,0,5,7,15,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,413.8110154,9406.256289,A,
7200;11473;0;0;0;5;7;15;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;428,162785;10253,3804;A;;7200,11473,0,0,0,5,7,15,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,428.162785,10253.3804,A,
7201;11474;0;0;0;5;7;15;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;444,1778471;11802,57122;A;;7201,11474,0,0,0,5,7,15,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,444.1778471,11802.57122,A,
7202;11475;0;0;0;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;389,0857856;9437,247767;A;;7202,11475,0,0,0,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,389.0857856,9437.247767,A,
7203;11476;0;0;0;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;408,2840898;10367,64233;A;;7203,11476,0,0,0,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,408.2840898,10367.64233,A,
7204;11477;0;0;0;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;429,6479127;11485,3664;A;;7204,11477,0,0,0,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,429.6479127,11485.3664,A,
7205;11478;2;0;2;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;413,6117625;10619,70177;A;;7205,11478,2,0,2,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,413.6117625,10619.70177,A,
7206;11479;4;0;4;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;442,421423;12172,09629;A;;7206,11479,4,0,4,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,442.421423,12172.09629,A,
7207;11480;13;0;13;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;452,1779283;12741,82568;A;;7207,11480,13,0,13,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,452.1779283,12741.82568,A,
7208;11481;8;0;8;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;466,6232089;13292,29448;A;;7208,11481,8,0,8,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,466.6232089,13292.29448,A,
7209;11482;11;0;11;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;485,2077721;13941,29124;A;;7209,11482,11,0,11,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,485.2077721,13941.29124,A,
7210;11483;8;0;8;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;495,6737069;13848,83356;A;;7210,11483,8,0,8,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,495.6737069,13848.83356,A,
7211;11484;19;0;19;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;488,4769198;13667,41911;A;;7211,11484,19,0,19,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,488.4769198,13667.41911,A,
7212;11485;16;0;16;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;441,23276;11624,5495;A;;7212,11485,16,0,16,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,441.23276,11624.5495,A,
7213;11486;8;0;8;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;435,5801778;11658,6371;A;;7213,11486,8,0,8,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,435.5801778,11658.6371,A,
7214;11487;12;0;12;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;447,6775761;12517,12614;A;;7214,11487,12,0,12,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,447.6775761,12517.12614,A,
7215;11488;7;0;7;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;433,9264174;11725,51262;A;;7215,11488,7,0,7,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,433.9264174,11725.51262,A,
7216;11489;7;0;7;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;436,5553196;11882,57894;A;;7216,11489,7,0,7,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,436.5553196,11882.57894,A,
7217;11490;1;0;1;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;415,0093022;10738,50881;A;;7217,11490,1,0,1,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,415.0093022,10738.50881,A,
7218;11491;2;0;2;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;Yes;No;20111022;405,9387975;10239,58915;A;;7218,11491,2,0,2,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,Yes,No,20111022,405.9387975,10239.58915,A,
7219;11492;1;0;1;7;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111022;416,2192154;10748,81524;A;;7219,11492,1,0,1,7,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111022,416.2192154,10748.81524,A,
7220;11493;0;0;0;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;385,4257739;9098,989336;A;;7220,11493,0,0,0,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,385.4257739,9098.989336,A,
7221;11494;2;0;2;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;380,5585269;9019,547918;A;;7221,11494,2,0,2,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,380.5585269,9019.547918,A,
7222;11495;2;0;2;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;399,3966523;9863,222394;A;;7222,11495,2,0,2,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,399.3966523,9863.222394,A,
7223;11496;1;0;1;5;5;20;20;1 - annual agriculture;7 - harvested with stubble;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;443,4501613;11942,03553;A;;7223,11496,1,0,1,5,5,20,20,1 - annual agriculture,7 - harvested with stubble,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,443.4501613,11942.03553,A,
7224;11497;23;0;23;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;452,8306302;11726,08223;A;;7224,11497,23,0,23,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,452.8306302,11726.08223,A,
7225;11498;24;0;24;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;456,7839502;12982,17972;A;;7225,11498,24,0,24,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,456.7839502,12982.17972,A,
7226;11499;25;0;25;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;476,640149;13870,66385;A;;7226,11499,25,0,25,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,476.640149,13870.66385,A,
7227;11500;8;0;8;5;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;509,2365452;14471,76522;A;;7227,11500,8,0,8,5,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,509.2365452,14471.76522,A,
7228;11501;7;0;7;6;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;431,6574177;10372,13404;A;;7228,11501,7,0,7,6,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,431.6574177,10372.13404,A,
7229;11502;11;0;11;7;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;334,5369552;6948,138315;A;;7229,11502,11,0,11,7,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,334.5369552,6948.138315,A,
7230;11503;9;0;9;7;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;442,2984353;9485,415;A;;7230,11503,9,0,9,7,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,442.2984353,9485.415,A,
7231;11504;10;0;10;7;5;20;20;1 - annual agriculture;8 - partially fallow;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20111023;554,0653111;7213,956977;A;;7231,11504,10,0,10,7,5,20,20,1 - annual agriculture,8 - partially fallow,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20111023,554.0653111,7213.956977,A,
7232;11505;6;0;6;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;326,8144233;6580,757642;A;;7232,11505,6,0,6,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,326.8144233,6580.757642,A,
7233;11506;6;0;6;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;314,4221264;6141,384501;A;;7233,11506,6,0,6,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,314.4221264,6141.384501,A,
7234;11507;11;0;11;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;Yes;20111023;358,5506345;7941,457074;A;;7234,11507,11,0,11,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,Yes,20111023,358.5506345,7941.457074,A,
7235;11508;6;0;6;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;350,0283302;7387,843687;A;;7235,11508,6,0,6,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,350.0283302,7387.843687,A,
7236;11509;7;0;7;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;329,1747935;6645,820228;A;;7236,11509,7,0,7,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,329.1747935,6645.820228,A,
7237;11510;3;0;3;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;325,3741788;6434,932307;A;;7237,11510,3,0,3,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,325.3741788,6434.932307,A,
7238;11511;4;0;4;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;333,864599;6658,013128;A;;7238,11511,4,0,4,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,333.864599,6658.013128,A,
7239;11512;33;0;33;5;5;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;278,1991951;4827,725478;A;;7239,11512,33,0,33,5,5,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,278.1991951,4827.725478,A,
7240;11513;19;0;19;5;5;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;Yes;20111023;255,0825567;4003,800195;A;;7240,11513,19,0,19,5,5,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,Yes,20111023,255.0825567,4003.800195,A,
7241;11514;2;0;2;5;5;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;257,3453988;4101,06325;A;;7241,11514,2,0,2,5,5,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,257.3453988,4101.06325,A,
7242;11515;6;0;6;5;5;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;262,6695676;4271,620562;A;;7242,11515,6,0,6,5,5,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,262.6695676,4271.620562,A,
7243;11516;5;0;5;5;5;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;Yes;20111023;303,526243;5603,66224;A;;7243,11516,5,0,5,5,5,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,Yes,20111023,303.526243,5603.66224,A,
7244;11517;1;0;1;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;300,0844177;5585,242982;A;;7244,11517,1,0,1,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,300.0844177,5585.242982,A,
7245;11518;3;0;3;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;298,631292;5493,143551;A;;7245,11518,3,0,3,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,298.631292,5493.143551,A,
7246;11519;1;0;1;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;318,5638706;6299,27981;A;;7246,11519,1,0,1,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,318.5638706,6299.27981,A,
7247;11520;0;0;0;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;303,59469;5484,005356;A;;7247,11520,0,0,0,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,303.59469,5484.005356,A,
7248;11521;0;0;0;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;319,6785658;6263,768994;A;;7248,11521,0,0,0,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,319.6785658,6263.768994,A,
7249;11522;3;0;3;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;353,0053897;7774,974629;A;;7249,11522,3,0,3,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,353.0053897,7774.974629,A,
7250;11523;0;0;0;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;324,5007825;6518,819816;A;;7250,11523,0,0,0,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,324.5007825,6518.819816,A,
7251;11524;0;0;0;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;326,7355488;6538,347563;A;;7251,11524,0,0,0,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,326.7355488,6538.347563,A,
7252;11525;0;0;0;5;5;15;15;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20111023;317,1634785;6106,080959;A;;7252,11525,0,0,0,5,5,15,15,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20111023,317.1634785,6106.080959,A,
