SUID,SU_Count,SU_ModCoun,AncientCou,SU_Row,SU_Line,SU_RInt,SU_LInt,SU_LU,SU_AgrCond,SU_Pass,SU_Vis,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_Daub,SU_HM,SU_Lithic,SU_Date,Shape_Leng,Shape_Area,Area_ha
70806,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,321.4817097,"6,431.85",0.643185
70807,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,315.7424918,"6,221.81",0.622181
70808,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,334.9047354,"7,006.58",0.700658
70809,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,328.3043438,"6,733.11",0.673311
70810,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,329.8616627,"6,797.75",0.679775
70811,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,326.6544609,"6,665.05",0.666505
70812,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,316.6097379,"6,261.24",0.626124
70813,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,316.3415439,"6,248.86",0.624886
70814,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,301.7247254,"5,680.25",0.568025
70815,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,288.3751806,"5,180.96",0.518096
70816,1,0,1,3,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,288.9060162,"5,200.79",0.520079
70817,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,307.6546678,"5,679.75",0.567976
70818,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,295.6164503,"5,421.36",0.542136
70819,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,281.1173726,"4,933.34",0.493334
70820,1,0,1,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,297.9515101,"5,509.92",0.550992
70821,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,311.9996646,"5,996.32",0.599632
70822,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,341.4973781,"7,283.83",0.728383
70823,1,1,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,331.6053348,"6,865.64",0.686564
70824,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,334.7618926,"6,948.73",0.694873
70825,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,309.6882563,"5,962.76",0.596276
70826,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,305.4112052,"5,791.00",0.5791
70827,0,0,0,3,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,291.7040657,"5,288.15",0.528815
70828,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,297.73985,"5,505.05",0.550505
70829,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,307.1296086,"5,841.48",0.584148
70830,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,309.1250889,"5,937.01",0.593701
70831,0,0,0,5,5,15,15,1,3,1,4,1,0,0,0,0,0,0,0,0,20091028,317.6117061,"6,234.44",0.623444
70832,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,303.4749202,"5,721.37",0.572137
70833,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,308.269402,"5,901.23",0.590123
70834,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,310.6985374,"6,010.28",0.601028
70835,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,317.497607,"6,276.88",0.627688
70836,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,299.4843433,"5,588.01",0.558801
70837,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,350.0915985,"7,488.95",0.748895
70838,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,313.860922,"6,114.75",0.611475
70839,0,0,0,3,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091028,233.654879,"2,709.58",0.270958
70840,39,0,39,5,4,15,15,1,1,1,5,1,1,3,0,0,0,0,0,0,20091029,302.682232,"5,579.96",0.557996
70841,268,0,268,5,4,15,15,1,1,1,5,1,1,3,0,0,0,0,0,0,20091029,325.909336,"6,219.33",0.621933
70842,35,0,35,5,4,15,15,1,1,1,5,1,1,3,0,0,1,0,0,0,20091029,335.6234991,"6,986.86",0.698686
70843,27,0,27,6,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,305.8175168,"5,784.03",0.578403
70844,6,0,6,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,314.1926698,"6,124.73",0.612473
70845,3,0,3,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,316.2241578,"6,158.41",0.615841
70846,1,0,1,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,315.5616619,"6,145.53",0.614553
70847,5,0,5,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,315.4879398,"6,208.75",0.620875
70848,0,0,0,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,299.6330855,"5,586.81",0.558681
70849,2,0,2,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,295.404224,"5,426.78",0.542678
70850,3,0,3,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,315.997093,"6,216.38",0.621638
70851,1,0,1,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,322.9759146,"6,452.64",0.645264
70852,1,0,1,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,321.761774,"6,389.42",0.638942
70853,3,0,3,5,4,20,20,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,356.2221626,"7,924.60",0.79246
70854,0,0,0,5,4,20,20,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,377.4741317,"8,885.57",0.888557
70855,0,0,0,6,4,20,20,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,465.5418379,"9,526.38",0.952638
70856,3,3,0,4,4,25,25,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,465.6061292,"12,574.87",1.25749
70857,0,0,0,4,4,25,25,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,436.6026791,"11,258.84",1.12588
70858,0,0,0,4,4,25,25,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,382.4486143,"9,017.09",0.901709
70859,0,0,0,4,4,25,25,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,398.2785657,"9,528.73",0.952873
70860,12,0,12,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,445.836969,"12,395.10",1.23951
70861,8,1,7,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,457.4619471,"13,009.29",1.30093
70862,2,0,2,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,408.0886311,"10,286.71",1.02867
70863,0,0,0,5,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,528.731832,"14,086.68",1.40867
70864,0,0,0,2,2,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,224.7219346,"3,060.12",0.306012
70865,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,438.6146557,"11,963.89",1.19639
70866,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,446.3183917,"12,417.88",1.24179
70867,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,424.7250415,"10,972.69",1.09727
70868,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,409.6728931,"10,446.73",1.04467
70869,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,379.2305261,"8,930.66",0.893066
70870,0,0,0,5,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,412.3887189,"10,356.69",1.03567
70871,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,425.9149205,"8,737.22",0.873722
70872,0,0,0,4,4,25,25,2,7,1,1,2,0,0,0,0,0,0,0,0,20091029,434.8542623,"11,437.90",1.14379
70873,0,0,0,4,4,25,25,2,7,1,1,2,0,0,0,0,0,0,0,0,20091029,421.1495794,"10,973.04",1.0973
70874,0,0,0,4,4,25,25,2,7,1,1,2,0,0,0,0,0,0,0,0,20091029,424.304293,"11,181.45",1.11815
70875,1,0,1,3,4,25,25,2,7,1,1,2,0,0,0,0,0,0,0,0,20091029,371.9807281,"8,103.19",0.810319
70876,0,0,0,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,233.4468034,"3,237.54",0.323754
70877,1,0,1,5,4,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091029,225.8254402,"2,572.47",0.257247
70878,0,0,0,4,4,25,25,1,7,1,1,2,0,0,0,0,0,0,0,0,20091029,441.002468,"12,104.63",1.21046
70879,1,0,1,4,4,25,25,1,7,1,1,2,0,0,0,0,0,0,0,0,20091029,409.7444382,"10,437.43",1.04374
70880,1,0,1,4,4,25,25,1,7,1,1,2,0,0,0,0,0,0,0,0,20091029,409.484296,"10,433.39",1.04334
70881,0,0,0,3,4,25,25,1,7,1,1,2,0,0,0,0,0,0,0,0,20091029,369.7319838,"8,356.09",0.835609
70882,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,381.6388122,"8,996.08",0.899608
70883,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,385.2100004,"9,148.22",0.914822
70884,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,371.8946979,"8,537.82",0.853782
70885,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,354.1508783,"7,760.45",0.776045
70886,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,375.5454821,"8,645.23",0.864523
70887,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,345.6026131,"7,417.98",0.741798
70888,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,351.0164962,"7,638.05",0.763805
70889,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,348.645933,"7,553.00",0.7553
70890,0,0,0,4,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,301.8990253,"5,677.96",0.567796
70891,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,261.1611689,"4,047.78",0.404778
70892,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,341.9442888,"5,444.83",0.544483
70893,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,337.7416877,"5,491.21",0.549121
70894,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,310.3758146,"5,732.24",0.573224
70895,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,357.7479977,"7,708.60",0.77086
70896,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,334.3349757,"6,804.85",0.680485
70897,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,345.6413601,"7,154.77",0.715477
70898,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,362.5338294,"7,925.22",0.792522
70899,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,347.580913,"7,415.15",0.741515
70900,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,349.1299809,"7,488.37",0.748837
70901,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,356.537977,"7,703.37",0.770337
70902,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,361.7425289,"7,879.78",0.787978
70903,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,338.9733592,"7,024.06",0.702406
70904,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,350.5576789,"7,392.97",0.739297
70905,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,339.4036533,"7,132.90",0.71329
70906,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,347.379052,"7,461.48",0.746148
70907,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,373.8860889,"8,460.26",0.846026
70908,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,344.1832151,"7,230.02",0.723002
70909,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,420.8641948,"10,720.32",1.07203
70910,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,376.4212276,"8,597.78",0.859778
70911,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,343.6763771,"7,273.43",0.727343
70912,1,0,1,5,4,20,20,2,8,1,1,2,1,0,0,0,0,0,0,0,20091029,330.1778949,"6,739.52",0.673952
70913,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,365.2684629,"8,143.58",0.814358
70914,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,354.8397129,"7,827.51",0.782751
70915,0,0,0,5,4,20,20,2,8,1,1,2,0,0,0,0,0,0,0,0,20091029,348.3199123,"7,563.82",0.756382
70916,0,0,0,5,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,261.1070122,"1,644.13",0.164413
70917,0,0,0,5,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,232.2747224,"2,718.75",0.271875
70918,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,356.9491699,"6,472.72",0.647272
70919,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,397.7377666,"9,870.36",0.987036
70920,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,421.7244225,"7,642.81",0.764281
70921,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,426.3406199,"9,165.14",0.916514
70922,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,360.4333576,"6,902.83",0.690283
70923,0,0,0,4,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,453.5850197,"12,307.32",1.23073
70924,0,0,0,3,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,390.0087727,"8,328.50",0.83285
70925,0,0,0,5,4,25,25,4,8,1,1,2,0,0,0,0,0,0,0,0,20091029,346.8461364,"7,424.47",0.742447
70926,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,338.6588807,"7,105.00",0.7105
70927,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,356.9113919,"7,859.90",0.78599
70928,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,366.2565147,"8,258.23",0.825823
70929,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,377.3916373,"8,756.77",0.875677
70930,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,353.582075,"7,881.79",0.788179
70931,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,339.6155087,"7,191.63",0.719163
70932,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,387.1537729,"9,319.27",0.931927
70933,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,383.580873,"9,159.37",0.915937
70934,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,461.5850971,"12,067.34",1.20673
70935,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,573.0125264,"17,104.01",1.7104
70936,1,0,1,5,4,20,20,1,7,2,1,2,1,4,0,0,0,0,0,0,20091102,393.9049874,"9,627.91",0.962791
70937,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,396.0356734,"9,691.93",0.969193
70938,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,415.6730843,"10,755.85",1.07559
70939,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,391.3815397,"9,556.98",0.955698
70940,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,390.5947962,"9,522.57",0.952257
70941,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,399.7758115,"9,956.45",0.995645
70942,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,264.6218477,"3,185.88",0.318588
70943,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,397.2429386,"9,399.00",0.9399
70944,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,420.8437808,"10,988.02",1.0988
70945,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,410.0786655,"10,484.70",1.04847
70946,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,410.2055172,"10,360.33",1.03603
70947,0,0,0,5,4,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,500.9642393,"13,144.73",1.31447
70948,0,0,0,5,4,20,20,1,7,2,2,2,0,0,0,0,0,0,0,0,20091102,408.4198753,"9,843.37",0.984337
70949,0,0,0,5,3,20,20,1,7,2,2,2,0,0,0,0,0,0,0,0,20091102,332.7003495,"6,352.26",0.635226
70950,0,0,0,5,2,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,264.3893288,"3,416.61",0.341661
70951,0,0,0,5,2,20,20,1,7,2,1,2,0,0,0,0,0,0,0,0,20091102,232.4567942,"1,430.93",0.143093
70952,3,0,3,5,4,15,15,1,7,2,1,1,0,4,0,0,0,0,0,0,20091102,373.8204855,"6,783.80",0.67838
70953,"1,700",0,"1,700",5,4,15,15,1,7,2,1,1,5,3,0,0,1,0,0,0,20091102,368.7797772,"7,504.57",0.750457
70954,200,0,200,5,4,15,15,1,7,2,2,1,0,0,0,0,1,0,0,0,20091102,259.3117983,"4,106.96",0.410696
70955,32,0,32,5,4,15,15,1,7,2,2,1,0,0,0,0,0,0,0,0,20091102,341.0701311,"6,867.21",0.686721
70956,2,0,2,5,4,15,15,1,7,2,2,1,0,0,0,0,0,0,0,0,20091102,341.3495357,"7,068.59",0.706859
70957,1,0,1,5,4,15,15,1,7,2,2,1,0,0,0,0,0,0,0,0,20091102,348.826818,"7,389.90",0.73899
70958,0,0,0,5,4,15,15,1,7,2,1,1,0,0,0,0,0,0,0,0,20091102,283.7483827,"3,999.46",0.399946
70959,2,0,2,5,4,15,15,1,7,2,1,1,0,0,0,0,0,0,0,0,20091102,268.1326994,"3,867.65",0.386765
70960,1,0,1,5,4,15,15,1,7,2,1,1,0,0,0,0,0,0,0,0,20091102,321.6618852,"5,760.41",0.576041
70961,2,0,2,5,4,15,15,1,7,2,1,1,0,0,0,0,0,0,0,0,20091102,319.0869158,"5,703.75",0.570375
70962,2,0,2,5,4,15,15,1,7,2,1,1,0,0,0,0,0,0,0,0,20091102,342.5739733,"6,454.61",0.645461
70963,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,411.0796969,"10,389.86",1.03899
70964,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,398.6569616,"9,773.23",0.977323
70965,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,395.1827654,"9,701.29",0.970129
70966,1,0,1,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,395.9342846,"9,669.46",0.966946
70967,0,0,0,6,6,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091103,391.9125236,"9,588.59",0.958859
70968,0,0,0,6,6,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091103,400.0642758,"9,936.26",0.993626
70969,0,0,0,6,6,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091103,402.2898168,"10,052.03",1.0052
70970,0,0,0,6,6,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091103,379.16379,"8,909.73",0.890973
70971,2,0,2,6,6,15,15,1,2,1,5,1,1,1,0,0,0,0,0,0,20091103,386.1750025,"9,109.23",0.910923
70972,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,425.0235145,"11,191.91",1.11919
70973,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,378.9401503,"8,895.36",0.889536
70974,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,420.5595939,"10,991.54",1.09915
70975,0,0,0,6,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,423.2342024,"11,106.89",1.11069
70976,1,0,1,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,392.6943412,"9,632.92",0.963292
70977,2,0,2,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,328.4937229,"6,565.28",0.656528
70978,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,334.6952272,"6,406.26",0.640626
70979,4,0,4,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,409.5872564,"10,471.36",1.04714
70980,2,0,2,6,6,15,15,1,2,1,5,1,1,1,0,0,0,0,0,0,20091103,402.9665349,"10,049.63",1.00496
70981,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,406.6183884,"10,216.55",1.02166
70982,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,372.4460539,"8,622.69",0.862269
70983,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,378.8078438,"8,867.48",0.886748
70984,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,341.5927667,"7,143.19",0.714319
70985,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,349.8299729,"7,356.94",0.735694
70986,1,0,1,6,6,15,15,1,2,1,5,1,1,1,0,0,0,0,0,0,20091103,389.4274771,"9,269.61",0.926961
70987,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,408.5841809,"10,271.31",1.02713
70988,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,417.2667961,"10,746.80",1.07468
70989,1,0,1,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,399.9924449,"9,941.66",0.994166
70990,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,401.8824773,"10,054.62",1.00546
70991,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,297.2284254,"4,898.11",0.489811
70992,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,272.3217626,"3,917.27",0.391727
70993,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,401.0087318,"10,025.30",1.00253
70994,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,391.9976966,"9,566.51",0.956651
70995,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,388.1375669,"9,394.06",0.939406
70996,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,393.5989865,"9,647.38",0.964738
70997,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,371.1745973,"8,483.63",0.848363
70998,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,338.8906076,"6,835.69",0.683569
70999,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,342.3715943,"6,335.79",0.633579
71000,1,0,1,6,6,15,15,1,2,1,5,1,1,1,0,0,0,0,0,0,20091103,385.6642195,"9,261.56",0.926156
71001,1,0,1,6,6,15,15,1,2,1,5,1,1,1,0,0,0,0,0,0,20091103,390.997236,"9,534.95",0.953495
71002,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,386.9290803,"9,317.45",0.931745
71003,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,409.9403281,"10,460.45",1.04605
71004,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,383.2055336,"9,157.72",0.915772
71005,2,0,2,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,253.6818933,"3,428.30",0.34283
71006,4,0,4,5,5,15,15,1,2,1,5,1,1,0,0,0,0,0,0,0,20091103,307.6531657,"5,672.72",0.567272
71007,3,0,3,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,305.7122292,"5,808.24",0.580824
71008,2,0,2,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,300.1911939,"5,572.05",0.557205
71009,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,315.7493036,"6,149.72",0.614972
71010,3,1,2,5,5,15,15,1,2,1,5,1,1,0,0,0,1,0,0,0,20091103,295.1489766,"5,354.62",0.535462
71011,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,249.8820535,"2,944.19",0.294419
71012,2,0,2,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,310.1816483,"5,587.24",0.558724
71013,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,309.1191377,"5,892.73",0.589273
71014,3,0,3,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,299.8803608,"5,576.72",0.557672
71015,5,0,5,5,5,15,15,1,2,1,5,1,2,0,0,0,0,0,0,1,20091103,314.9080472,"6,077.09",0.607709
71016,3,2,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,345.6461993,"6,508.27",0.650827
71017,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,289.0559239,"3,948.24",0.394824
71018,0,0,0,6,6,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091103,348.7718699,"7,495.74",0.749574
