OBJECTID;SUID;SU_Count;SU_ModCount;SU_Row;SU_Line;SU_RInt;SU_LInt;SU_LU;SU_AgrCond;SU_Pass;SU_Vis;Strategy;AncientCount;SU_Sample;SU_Diag;SU_Frag;SU_Wear;SU_AC;SU_Daub;SU_HM;SU_Lithic;SU_Notes;SU_Date;Shape_Length;Shape_Area
3845;80145;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;476.408126814333630;13961.565911637130000
3846;80044;9;1;5;6;10;10;1;3;1;5;1;8;0;0;0;0;0;0;0;0;;20091013;418.107564333539470;10869.820384263110000
3847;80045;3;2;5;6;10;10;1;3;1;5;1;1;0;0;0;0;1;0;0;0;;20091013;383.552389087717700;9168.763110820251300
3848;80046;28;13;5;6;10;10;1;3;1;5;1;15;0;0;0;0;1;0;0;0;;20091013;427.532263274255800;11118.156994416444000
3849;80047;70;20;5;6;10;10;1;3;1;5;1;50;1;19;0;0;1;0;1;0;;20091013;383.776726951332480;9077.531069913360600
3850;80048;16;11;5;6;10;10;1;3;1;5;1;5;0;1;0;0;1;0;0;0;;20091013;285.002781294943590;5047.699883327909400
3851;80049;9;5;5;6;10;10;1;3;1;5;1;4;0;0;0;0;0;0;0;0;;20091013;314.166541160878580;6144.800235671995300
3852;80050;20;15;4;6;10;10;1;3;1;5;1;5;0;0;0;0;1;0;0;0;;20091013;307.736031502828670;5829.513000199047400
3853;80051;3;3;1;1;10;10;1;3;1;5;1;0;0;0;0;0;1;0;0;0;;20091013;151.098076529058350;838.111271378288850
3854;80052;3;1;5;6;10;10;1;2;1;5;1;2;0;0;4;0;0;0;0;0;;20091013;272.045508711260770;4598.407664328226000
3855;80053;2;1;6;6;10;10;1;2;1;5;1;1;0;0;0;0;1;0;0;0;;20091013;294.443891211089810;5208.903506508934700
3856;80054;2;0;5;6;10;10;1;2;1;5;1;2;0;0;0;0;0;0;0;0;;20091013;312.115778111654210;6075.302883533660900
3857;80055;1;1;5;6;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091013;285.685865091870990;5074.509098170478900
3858;80056;1;1;2;6;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091013;223.130570868616080;2881.290952130142600
3859;80057;17;0;5;6;10;10;1;2;1;5;1;17;0;0;0;0;0;0;0;0;;20091013;309.408780911739200;5946.652291603477400
3860;80058;7;1;5;6;10;10;1;2;1;5;1;6;0;0;0;0;0;0;0;0;;20091013;310.213110582259220;5977.130287097094000
3861;80059;7;0;3;6;10;10;1;2;1;5;1;7;0;0;0;0;0;0;0;0;;20091013;268.597207877151280;4070.029507107411100
3862;80060;2;2;6;6;20;20;4;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091013;465.629864546106380;13533.416186869419000
3863;80061;0;0;6;6;20;20;4;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091013;451.967641584178120;12731.098361121349000
3864;80062;5;5;5;6;15;15;1;2;1;5;1;0;0;0;1;0;0;0;0;0;;20091015;414.188605661496810;10682.292758191144000
3865;80063;11;11;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;418.137313206095660;10874.921543094568000
3866;80064;16;14;5;6;15;15;1;2;1;5;1;2;0;0;0;0;1;0;0;0;;20091015;398.120905903876180;9822.204617905086700
3867;80065;10;10;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;403.402181900282640;10084.047176224800000
3868;80066;7;7;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;371.653519571926610;8557.264563977087200
3869;80067;7;7;5;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091015;400.763531574432140;10024.358324734994000
3870;80068;7;7;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;392.765293923663190;9605.779825916002700
3871;80069;3;3;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;425.031142068307990;11238.240237641483000
3872;80070;1;1;5;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091015;404.597182362039800;10229.594266954457000
3873;80071;3;3;5;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091015;397.514501926351390;9831.939521176324000
3874;80072;4;4;5;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091015;415.435412109663280;10609.642526640588000
3875;80073;3;3;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;395.674757015121090;9728.571161598716600
3876;80074;2;2;5;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091015;365.026186567367350;8135.426174874403800
3877;80075;0;0;5;4;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091015;219.875083395059680;2540.842955988978200
3878;80076;8;8;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;403.079417266258930;10083.396964598758000
3879;80077;17;17;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;388.564757721467570;9414.622721578463800
3880;80078;30;30;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;360.664693330982460;8077.671267312417500
3881;80079;20;20;4;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;339.883824220172580;7182.507283665398100
3882;80080;26;26;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;377.840780262548380;8793.253801296999900
3883;80081;0;0;2;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091015;276.637748972631470;4064.532298684870500
3884;80082;20;19;5;4;15;15;1;2;1;5;1;1;0;0;0;0;1;0;0;0;;20091015;380.196484650491300;9223.903932473511300
3885;80083;17;14;5;6;15;15;1;2;1;5;1;3;0;0;0;0;1;0;0;0;;20091015;358.698918311700650;7478.580457290692700
3886;80084;27;26;5;6;15;15;1;2;1;5;1;1;0;0;0;0;1;0;0;0;;20091015;405.676164760512280;10168.587387229662000
3887;80085;65;20;5;6;15;15;1;2;1;5;1;45;0;0;0;0;1;0;0;0;;20091015;403.079330007524670;10120.623711224376000
3888;80086;58;44;5;6;15;15;1;2;1;5;1;14;0;0;0;0;1;0;0;0;;20091015;384.465953053272130;9216.748675312786900
3889;80087;133;133;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;351.805948794311920;7693.072700703467500
3890;80088;212;212;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;348.614534314956470;7575.272973022990300
3891;80089;307;307;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;371.940069436686540;8622.966448412416900
3892;80090;68;68;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;347.672307212414410;7523.439594920491800
3893;80091;26;26;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;341.386515846201290;7170.649249678492200
3894;80092;4;4;5;2;15;15;2;5;1;4;1;0;0;0;0;0;1;0;0;0;;20091015;240.053891701217370;2461.705493796095700
3895;80093;15;15;5;2;15;15;2;5;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;230.943273365463090;2373.850419070903200
3896;80094;88;88;5;2;15;15;2;5;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;232.687465945675480;2244.090859822013000
3897;80095;291;291;5;2;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;210.893217653545460;2031.515775369271500
3898;80096;470;470;5;2;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;248.281390090386200;2849.808677187829300
3899;80097;676;676;5;2;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;240.794143964060590;2919.839062229215400
3900;80098;256;236;5;5;10;10;1;2;1;5;1;20;1;9;0;0;1;0;0;0;;20091015;231.777280666541910;3350.486434676690800
3901;80099;1092;1090;5;5;10;10;1;2;1;5;1;2;1;0;0;0;1;0;0;0;;20091015;250.232608311641120;3896.670394976310500
3902;80100;785;776;5;4;10;10;1;2;1;5;1;9;1;6;0;0;1;0;0;0;;20091015;215.530173373285920;2710.518328735683100
3903;80101;425;420;5;4;10;10;1;2;1;5;1;5;1;0;0;0;1;0;0;0;;20091015;238.988399307062050;3513.777676837309600
3904;80102;373;363;5;4;10;10;1;2;1;5;1;10;1;0;0;0;1;0;0;0;;20091015;225.151375034827420;3145.229380133689100
3905;80103;162;162;3;4;10;10;1;2;1;5;1;0;1;43;0;0;1;0;1;1;;20091015;179.653880016745970;1879.331052182430300
3906;80104;6;6;5;6;15;15;2;5;1;2;1;0;0;0;0;0;0;0;0;0;;20091015;405.022584037394840;9686.184258346018400
3907;80105;5;5;5;6;15;15;2;5;1;2;1;0;0;0;0;0;0;0;0;0;;20091015;401.392093267209420;9397.700032633165400
3908;80106;9;9;5;6;15;15;2;5;1;2;1;0;0;0;0;0;1;0;0;0;;20091015;445.257887564967690;10848.426514884026000
3909;80107;3;3;5;6;15;15;2;5;1;1;1;0;0;0;0;0;1;0;0;0;;20091015;419.081893881505720;10135.061656275417000
3910;80108;3;3;5;6;15;15;2;5;1;1;1;0;0;0;0;0;1;0;0;0;;20091015;426.309933772050780;10343.115606587018000
3911;80109;5;5;3;6;15;15;2;5;1;1;1;0;0;0;0;0;0;0;0;0;;20091015;233.825470515746250;2244.467198228262500
3912;80110;0;0;5;6;15;15;2;7;1;1;1;0;0;0;3;0;0;0;0;0;;20091015;393.098353024476180;9414.583688858952900
3913;80111;0;0;5;6;15;15;2;7;1;1;1;0;0;0;0;0;0;0;0;0;;20091015;401.271569091488350;9300.748838576459100
3914;80112;0;0;5;5;15;15;2;7;1;1;1;0;0;0;0;0;0;0;0;0;;20091015;268.191004644259240;4463.002995443492200
3915;80113;1;1;5;3;15;15;2;7;1;1;1;0;0;0;0;0;0;0;0;0;;20091015;294.430586886455900;5022.188799524215900
3916;80114;6;6;5;3;15;15;2;7;1;1;1;0;0;0;0;0;0;0;0;0;;20091015;285.217964732522490;4536.113758181327300
3917;80115;2;2;5;3;15;15;2;7;1;1;1;0;0;0;0;0;0;0;0;0;;20091015;252.181196149220570;3113.290152112778700
3918;80146;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;536.312434688611690;17930.971210984913000
3919;80147;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;543.739447848636360;18275.300576020745000
3920;80148;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;1;0;0;0;;20091020;545.405157872837440;18489.523485502650000
3921;80149;5;4;5;6;20;20;1;5;1;2;2;1;0;0;0;0;0;0;0;0;;20091020;516.198797211165360;16280.909819212722000
3922;80150;2;2;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;551.931364604091300;18901.778513668505000
3923;80151;6;6;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;576.634982577721980;17289.066482788661000
3924;80152;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;420.231116285038980;8103.470110373354100
3925;80153;3;3;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;390.331991670386120;8200.707346918152300
3926;80154;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;361.425379632739460;6985.999702403712900
3927;80155;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;430.534104456771050;8692.512886220123600
3928;80156;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;365.056343753984040;6585.259598186671600
3929;80157;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;306.131410712086110;4577.871031897328100
3930;80160;1;1;5;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091020;357.106461739803080;7690.536245607711900
3931;80161;1;1;5;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091020;331.469812652433860;6837.512232862380200
3932;80162;4;4;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091020;332.475814957750690;6804.370594114861000
4113;80230;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;233.851337598648200;3334.744947719234900
4114;80231;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;219.229718946031990;2964.324423495763800
4115;80232;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;224.741670868891960;3129.378109612808700
4116;80233;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;225.934849936959380;3184.136459490257900
4117;80234;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091021;241.170926724358820;3617.378580430236500
4118;80235;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;236.428508760920980;3488.739467934720800
4119;80236;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;242.642140154085210;3677.636730161312700
4120;80237;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091021;250.125186442102060;3909.394214808984500
4121;80238;1;0;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;235.370902018397090;3430.390094440165300
4122;80239;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091021;248.828664671366940;3865.045405598429200
4123;80240;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;244.137314569711610;3713.624878946006900
4124;80241;0;0;6;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;270.670472887970280;4342.073734288218500
4125;80242;3;2;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;274.029837362922760;3605.999262499000900
4126;80243;2;2;5;5;10;10;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091021;242.250707009772160;3658.476084134145800
4127;80244;6;1;5;5;10;10;1;2;1;5;1;5;0;0;0;0;0;0;0;0;;20091021;253.946374203527510;3994.324863806321000
4128;80245;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;223.478679866356600;3112.465204852572200
4129;80246;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;241.204903672935700;3621.498183945129300
4130;80247;2;1;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;228.605166997280830;3262.510091799408700
4131;80248;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;231.232754745945530;3334.193877854051200
4132;80249;3;1;5;5;10;10;1;2;1;5;1;2;0;0;0;0;0;0;0;0;;20091021;230.067820547514230;3299.240419832392500
4133;80250;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;236.640809468050970;3495.961276205192500
4134;80251;2;1;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;228.089138950510290;3246.840735363807700
4135;80252;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;224.285026714582220;3141.808396971328900
4136;80253;2;2;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;230.415630192665190;3307.621731945035200
4137;80254;3;3;5;5;10;10;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091021;218.204424235699490;2973.154030281890800
4138;80255;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;227.677022240234580;3228.737887876601700
4139;80256;2;2;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;234.316780130455920;3420.299189739180300
4140;80257;2;1;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;227.839946572532340;3243.554859067546200
4141;80258;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;234.129799641454070;3415.687112694886800
4142;80259;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;233.253688966727540;3384.529574122612800
4143;80260;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;228.141988055592070;3248.564625598761700
4144;80261;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;241.622909508418220;3640.532116266437200
4145;80262;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;234.032998002373380;3421.345676560024000
4146;80263;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;224.438869776501430;3120.085058380897400
4147;80264;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;238.654927930604830;3508.482035104522800
4148;80265;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;245.851970419112600;3771.690617432841500
4149;80266;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;252.860022545585790;3993.951952079592000
4150;80267;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;242.408838192506070;3656.088379433625100
4151;80268;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;252.446324313294380;3978.395001779596900
4152;80269;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;245.897811129327100;3776.483669391226600
4153;80270;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;244.998817351501660;3747.994010109778200
4154;80271;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;253.847078848476430;4020.651467001957800
4155;80272;1;0;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;246.042432930511840;3772.736783101502200
4156;80273;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;239.220912776467690;3534.254617635480800
4157;80274;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091021;261.853411425434160;4273.674544806006500
4158;80275;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;249.359390405391910;3876.172383832584300
4159;80276;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;256.046084092338500;4079.172161758393500
4160;80277;2;1;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;241.197626420161610;3631.794099425441800
4161;80278;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;239.844992189886910;3574.324053178410400
4162;80279;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;247.674237642715130;3815.031764362951400
4163;80280;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;255.241588937185160;4064.187163417997000
4164;80281;8;1;5;5;10;10;1;2;1;5;1;7;1;0;0;0;1;0;0;0;;20091021;255.457665569951300;4073.052004974591500
4165;80282;9;0;5;5;10;10;1;2;1;5;1;9;1;1;0;0;0;0;1;0;;20091021;264.380881070417160;4365.491397196759900
4166;80283;12;0;5;5;10;10;1;2;1;5;1;12;1;10;0;0;0;0;0;0;;20091021;261.440176721070430;4261.273184432807300
4167;80284;34;2;5;5;10;10;1;2;1;5;1;32;1;3;0;0;1;0;0;0;;20091021;325.938452405492740;6291.016715309018800
4168;80285;20;5;5;5;10;10;1;2;1;5;1;15;1;1;0;0;1;0;0;0;;20091021;301.222743485610410;5541.281630351477400
4169;80286;24;0;5;5;10;10;1;2;1;5;1;24;0;3;0;0;0;0;0;0;;20091021;277.721178211910110;4799.395229744244700
4170;80287;18;0;5;5;10;10;1;2;1;5;1;18;0;1;0;0;0;0;1;0;;20091021;270.702665060295660;4548.581978869819100
4171;80288;16;0;5;5;10;10;1;2;1;5;1;16;0;0;0;0;0;0;0;0;;20091021;261.724412401284210;4258.086919252235000
4172;80289;7;0;5;5;10;10;1;2;1;5;1;7;1;1;0;0;0;0;0;0;;20091021;258.847813413899530;4174.753862490728400
4173;80290;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;255.467222155045250;4062.281681884460300
4174;80291;2;2;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;256.866774729542160;4086.268881397254500
4175;80292;1;0;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;261.673670908557200;4260.004864288425800
4176;80293;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;266.336718548583580;4431.143055307738900
4177;80294;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;258.016563615568430;4151.889156859254400
4178;80295;2;1;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;264.819045342882990;4365.297397398207100
4179;80296;3;1;5;5;10;10;1;2;1;5;1;2;0;0;0;0;0;0;0;0;;20091021;251.747841726711160;3910.928110248428300
4180;80297;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;257.689890179338700;4114.995070639222800
4181;80298;1;1;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;266.711335414188620;4438.202218510982700
4182;80299;2;1;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;269.645051827385770;4533.654585283449700
4183;80300;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;271.603715805130660;4581.945476492068300
4184;80301;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;270.337882970589650;4532.877822282420300
4185;80302;2;0;5;5;10;10;1;2;1;5;1;2;0;0;0;0;0;0;0;0;;20091021;272.882459962481560;4608.098838985746600
4186;80303;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;287.281283704916520;5110.393304135452100
4187;80304;0;0;5;5;10;10;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091021;270.792318766231230;4385.541494181497900
4188;80305;1;0;5;5;10;10;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091021;274.106999150551870;4509.760631228713500
4189;81004;0;0;180;4;0;50;6;0;2;1;3;0;0;0;0;0;0;0;0;0;;20091114;0.000000000000000;0.000000000000000
4190;81005;0;0;300;4;0;70;6;0;2;1;3;0;0;0;0;0;0;0;0;0;;20091114;0.000000000000000;0.000000000000000
4191;81006;0;0;600;4;0;0;6;0;1;1;3;0;0;0;0;0;0;0;0;0;;20091114;0.000000000000000;0.000000000000000
4192;81007;0;0;350;4;0;0;6;0;1;1;3;0;0;0;0;0;0;0;0;0;;20091114;0.000000000000000;0.000000000000000
4193;81008;0;0;350;4;0;0;6;0;3;1;3;0;0;0;0;0;0;0;0;0;;20091114;0.000000000000000;0.000000000000000
4194;80307;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;329.504451919954820;6685.649121537960100
4195;80308;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;338.636475359735750;7133.696319949832300
4196;80309;1;0;5;5;15;15;1;3;1;5;1;1;0;0;0;0;0;0;0;0;;20091022;340.216225225492850;7228.453710568821400
4197;80310;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;328.589293401543390;6741.965959540812900
4198;80311;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;325.832943791552960;6626.826256963186100
4199;80312;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;325.348623519825990;6587.358707482802900
4200;80313;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;335.513600805919280;7010.068055681164000
4201;80314;1;1;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;339.512832455541570;7157.333869254309300
4202;80315;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;341.991808436117820;7284.054018977553800
4203;80316;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;352.415062059765210;7759.976645700302500
4204;80317;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;317.120672350483970;6238.893741627021900
4205;80318;6;5;5;5;15;15;1;3;1;5;1;1;1;0;0;0;1;0;0;0;;20091022;325.516805728371200;6591.061770367208700
4206;80319;12;5;5;5;15;15;1;3;1;5;1;7;1;2;0;0;0;0;0;0;;20091022;352.896245430140770;7764.152192415351200
4207;80320;13;7;5;5;15;15;1;3;1;5;1;6;1;0;0;0;1;0;1;0;;20091022;332.241971959609880;6891.515416648329800
4208;80321;5;2;5;5;15;15;1;3;1;5;1;3;1;1;0;0;0;0;0;0;;20091022;351.020403253566090;6271.498293932891100
4209;80322;5;1;5;5;15;15;1;3;1;5;1;4;0;0;0;0;1;0;0;0;;20091022;327.432507342538140;6241.008364839444800
4210;80323;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;314.577102708535110;6097.839883864267900
4211;80324;1;0;5;5;15;15;1;3;1;5;1;1;0;0;0;0;0;0;0;0;;20091022;319.927458955084320;6358.233376921632000
4212;80325;3;2;5;5;15;15;1;3;1;5;1;1;1;0;0;0;0;0;0;0;;20091022;322.743058102397530;6492.615759077438300
4213;80326;4;3;5;5;15;15;1;3;1;5;1;1;0;0;0;0;0;0;0;0;;20091022;331.767705196572820;6876.705318177001600
4214;80327;1;0;5;5;15;15;1;3;1;5;1;1;1;1;0;0;0;0;0;0;;20091022;320.679126516136990;6421.003329119559600
4215;80328;1;1;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;298.050450755712400;5543.786724543798300
4216;80329;2;0;5;5;15;15;1;3;1;5;1;2;0;0;0;0;0;0;0;0;;20091022;307.470767429711090;5897.204062320539400
4217;80330;1;1;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;288.811996862492830;5207.917877303440000
4218;80331;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;316.982297295320340;6242.412934015575000
4219;80332;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;298.070534684594350;5542.593525738721800
4256;80369;0;0;5;2;20;20;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091022;148.051720068254380;1057.816222496436200
3933;80163;7;6;5;6;15;15;1;2;1;5;1;1;0;0;0;0;1;0;0;0;;20091020;349.679316592301350;7595.401183096033500
3934;80164;4;4;5;6;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091020;337.667921721193350;7072.554832723566500
3935;80165;6;6;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091020;343.518093236468640;7311.089082471385200
3936;80166;3;2;5;6;15;15;1;2;1;5;1;1;0;0;0;0;1;0;0;0;;20091020;354.009562821170620;7751.927100408176600
3937;80167;2;2;5;6;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091020;345.343600508947420;7221.445551329849000
3938;80158;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;328.809629865119120;4788.147511852215800
3939;80159;0;0;5;6;20;20;1;5;1;2;2;0;0;0;0;0;0;0;0;0;;20091020;347.381529912195960;5012.887052710965700
